time,open,high,low,close
2021-03-16 11:00:00,151.069,151.147,151.061,151.067
2021-03-16 11:15:00,151.067,151.138,151.054,151.132
2021-03-16 11:30:00,151.132,151.172,151.071,151.12
2021-03-16 11:45:00,151.12,151.123,150.909,150.934
2021-03-16 12:00:00,150.934,150.985,150.873,150.88
2021-03-16 12:15:00,150.879,150.922,150.786,150.915
2021-03-16 12:30:00,150.915,150.918,150.824,150.854
2021-03-16 12:45:00,150.854,151.009,150.826,150.997
2021-03-16 13:00:00,150.997,151.114,150.981,151.046
2021-03-16 13:15:00,151.047,151.115,151.004,151.1
2021-03-16 13:30:00,151.1,151.102,150.993,151.022
2021-03-16 13:45:00,151.022,151.11,151.007,151.108
2021-03-16 14:00:00,151.107,151.156,151.09,151.128
2021-03-16 14:15:00,151.127,151.238,151.127,151.182
2021-03-16 14:30:00,151.182,151.239,151.159,151.218
2021-03-16 14:45:00,151.218,151.259,151.17,151.172
2021-03-16 15:00:00,151.172,151.218,151.107,151.136
2021-03-16 15:15:00,151.136,151.227,151.136,151.206
2021-03-16 15:30:00,151.206,151.245,151.114,151.176
2021-03-16 15:45:00,151.176,151.289,151.159,151.254
2021-03-16 16:00:00,151.254,151.278,151.077,151.118
2021-03-16 16:15:00,151.118,151.212,151.108,151.151
2021-03-16 16:30:00,151.15,151.193,151.107,151.129
2021-03-16 16:45:00,151.128,151.189,151.017,151.056
2021-03-16 17:00:00,151.057,151.173,151.056,151.161
2021-03-16 17:15:00,151.162,151.282,151.16,151.195
2021-03-16 17:30:00,151.195,151.206,151.129,151.152
2021-03-16 17:45:00,151.152,151.289,151.134,151.247
2021-03-16 18:00:00,151.247,151.286,151.201,151.268
2021-03-16 18:15:00,151.269,151.361,151.257,151.32
2021-03-16 18:30:00,151.322,151.329,151.245,151.31
2021-03-16 18:45:00,151.31,151.494,151.296,151.419
2021-03-16 19:00:00,151.419,151.48,151.382,151.413
2021-03-16 19:15:00,151.413,151.441,151.349,151.389
2021-03-16 19:30:00,151.391,151.504,151.385,151.487
2021-03-16 19:45:00,151.486,151.501,151.426,151.45
2021-03-16 20:00:00,151.45,151.492,151.39,151.473
2021-03-16 20:15:00,151.476,151.498,151.42,151.426
2021-03-16 20:30:00,151.426,151.496,151.418,151.458
2021-03-16 20:45:00,151.458,151.487,151.392,151.443
2021-03-16 21:00:00,151.443,151.472,151.391,151.409
2021-03-16 21:15:00,151.409,151.487,151.406,151.482
2021-03-16 21:30:00,151.483,151.485,151.386,151.406
2021-03-16 21:45:00,151.406,151.456,151.377,151.445
2021-03-16 22:00:00,151.449,151.479,151.429,151.447
2021-03-16 22:15:00,151.447,151.481,151.447,151.472
2021-03-16 22:30:00,151.472,151.504,151.469,151.478
2021-03-16 22:45:00,151.478,151.493,151.431,151.466
2021-03-16 23:00:00,151.466,151.484,151.439,151.455
2021-03-16 23:15:00,151.455,151.46,151.437,151.441
2021-03-16 23:30:00,151.441,151.48,151.441,151.466
2021-03-16 23:45:00,151.466,151.468,151.438,151.439
2021-03-17 00:00:00,151.408,151.428,151.338,151.385
2021-03-17 00:15:00,151.385,151.387,151.344,151.376
2021-03-17 00:30:00,151.376,151.393,151.367,151.372
2021-03-17 00:45:00,151.371,151.432,151.35,151.404
2021-03-17 01:00:00,151.416,151.455,151.395,151.451
2021-03-17 01:15:00,151.45,151.467,151.44,151.442
2021-03-17 01:30:00,151.444,151.506,151.443,151.498
2021-03-17 01:45:00,151.498,151.507,151.476,151.488
2021-03-17 02:00:00,151.488,151.538,151.472,151.523
2021-03-17 02:15:00,151.521,151.568,151.518,151.558
2021-03-17 02:30:00,151.558,151.63,151.55,151.601
2021-03-17 02:45:00,151.601,151.615,151.561,151.573
2021-03-17 03:00:00,151.573,151.635,151.557,151.624
2021-03-17 03:15:00,151.624,151.674,151.612,151.651
2021-03-17 03:30:00,151.655,151.703,151.626,151.678
2021-03-17 03:45:00,151.678,151.678,151.603,151.608
2021-03-17 04:00:00,151.608,151.624,151.54,151.567
2021-03-17 04:15:00,151.567,151.57,151.475,151.475
2021-03-17 04:30:00,151.475,151.579,151.47,151.571
2021-03-17 04:45:00,151.571,151.582,151.535,151.547
2021-03-17 05:00:00,151.547,151.562,151.51,151.548
2021-03-17 05:15:00,151.548,151.567,151.499,151.517
2021-03-17 05:30:00,151.517,151.535,151.492,151.494
2021-03-17 05:45:00,151.492,151.518,151.457,151.511
2021-03-17 06:00:00,151.511,151.537,151.491,151.505
2021-03-17 06:15:00,151.505,151.515,151.482,151.511
2021-03-17 06:30:00,151.511,151.52,151.474,151.498
2021-03-17 06:45:00,151.498,151.533,151.487,151.528
2021-03-17 07:00:00,151.528,151.537,151.497,151.51
2021-03-17 07:15:00,151.511,151.576,151.505,151.575
2021-03-17 07:30:00,151.575,151.607,151.562,151.605
2021-03-17 07:45:00,151.605,151.636,151.581,151.596
2021-03-17 08:00:00,151.596,151.604,151.544,151.553
2021-03-17 08:15:00,151.552,151.575,151.538,151.551
2021-03-17 08:30:00,151.551,151.599,151.521,151.591
2021-03-17 08:45:00,151.592,151.628,151.536,151.547
2021-03-17 09:00:00,151.548,151.582,151.517,151.542
2021-03-17 09:15:00,151.542,151.631,151.537,151.61
2021-03-17 09:30:00,151.61,151.674,151.605,151.666
2021-03-17 09:45:00,151.666,151.81,151.641,151.797
2021-03-17 10:00:00,151.796,151.875,151.766,151.838
2021-03-17 10:15:00,151.838,151.848,151.759,151.805
2021-03-17 10:30:00,151.805,151.943,151.782,151.933
2021-03-17 10:45:00,151.934,152.008,151.899,151.911
2021-03-17 11:00:00,151.91,151.944,151.838,151.877
2021-03-17 11:15:00,151.877,151.925,151.844,151.849
2021-03-17 11:30:00,151.85,151.878,151.826,151.874
2021-03-17 11:45:00,151.875,151.906,151.675,151.678
2021-03-17 12:00:00,151.681,151.76,151.617,151.657
2021-03-17 12:15:00,151.657,151.698,151.578,151.696
2021-03-17 12:30:00,151.697,151.71,151.605,151.629
2021-03-17 12:45:00,151.629,151.67,151.616,151.639
2021-03-17 13:00:00,151.637,151.692,151.598,151.598
2021-03-17 13:15:00,151.598,151.695,151.536,151.694
2021-03-17 13:30:00,151.694,151.783,151.661,151.765
2021-03-17 13:45:00,151.765,151.864,151.758,151.798
2021-03-17 14:00:00,151.798,151.82,151.717,151.777
2021-03-17 14:15:00,151.777,151.801,151.693,151.778
2021-03-17 14:30:00,151.776,151.845,151.748,151.815
2021-03-17 14:45:00,151.816,151.85,151.729,151.735
2021-03-17 15:00:00,151.735,151.752,151.671,151.719
2021-03-17 15:15:00,151.718,151.755,151.692,151.736
2021-03-17 15:30:00,151.736,151.806,151.675,151.783
2021-03-17 15:45:00,151.785,151.825,151.763,151.821
2021-03-17 16:00:00,151.821,151.841,151.742,151.766
2021-03-17 16:15:00,151.766,151.799,151.748,151.782
2021-03-17 16:30:00,151.779,151.851,151.728,151.816
2021-03-17 16:45:00,151.816,151.823,151.716,151.763
2021-03-17 17:00:00,151.763,151.816,151.749,151.798
2021-03-17 17:15:00,151.798,151.842,151.721,151.74
2021-03-17 17:30:00,151.74,151.745,151.681,151.684
2021-03-17 17:45:00,151.683,151.728,151.485,151.618
2021-03-17 18:00:00,151.618,151.618,151.528,151.613
2021-03-17 18:15:00,151.613,151.613,151.544,151.552
2021-03-17 18:30:00,151.552,151.602,151.508,151.601
2021-03-17 18:45:00,151.601,151.728,151.597,151.673
2021-03-17 19:00:00,151.672,151.675,151.586,151.635
2021-03-17 19:15:00,151.635,151.695,151.605,151.633
2021-03-17 19:30:00,151.633,151.683,151.59,151.617
2021-03-17 19:45:00,151.617,151.652,151.566,151.575
2021-03-17 20:00:00,151.575,151.594,151.489,151.491
2021-03-17 20:15:00,151.492,151.539,151.443,151.534
2021-03-17 20:30:00,151.534,151.566,151.454,151.467
2021-03-17 20:45:00,151.467,151.487,151.341,151.389
2021-03-17 21:00:00,151.391,151.769,151.363,151.763
2021-03-17 21:15:00,151.765,151.771,151.628,151.653
2021-03-17 21:30:00,151.655,151.775,151.638,151.718
2021-03-17 21:45:00,151.718,151.818,151.704,151.789
2021-03-17 22:00:00,151.789,151.82,151.718,151.78
2021-03-17 22:15:00,151.779,151.833,151.751,151.808
2021-03-17 22:30:00,151.808,151.936,151.737,151.92
2021-03-17 22:45:00,151.92,152.036,151.916,152.035
2021-03-17 23:00:00,152.034,152.07,152.001,152.001
2021-03-17 23:15:00,152.001,152.012,151.971,151.978
2021-03-17 23:30:00,151.978,152.042,151.954,152.042
2021-03-17 23:45:00,152.036,152.062,151.96,151.982
2021-03-18 00:00:00,151.972,152.035,151.972,152.022
2021-03-18 00:15:00,152.022,152.027,151.958,151.97
2021-03-18 00:30:00,151.97,152.055,151.969,152.04
2021-03-18 00:45:00,152.04,152.042,151.826,151.948
2021-03-18 01:00:00,151.941,152.004,151.924,151.953
2021-03-18 01:15:00,151.953,151.956,151.885,151.885
2021-03-18 01:30:00,151.885,151.978,151.885,151.978
2021-03-18 01:45:00,151.978,152.042,151.974,151.997
2021-03-18 02:00:00,151.997,152.045,151.997,152.042
2021-03-18 02:15:00,152.042,152.108,152.042,152.101
2021-03-18 02:30:00,152.104,152.14,152.078,152.119
2021-03-18 02:45:00,152.119,152.2,152.099,152.187
2021-03-18 03:00:00,152.188,152.218,152.132,152.2
2021-03-18 03:15:00,152.2,152.246,152.183,152.186
2021-03-18 03:30:00,152.186,152.239,152.167,152.182
2021-03-18 03:45:00,152.182,152.206,152.139,152.206
2021-03-18 04:00:00,152.206,152.26,152.151,152.155
2021-03-18 04:15:00,152.155,152.26,152.155,152.225
2021-03-18 04:30:00,152.225,152.251,152.158,152.188
2021-03-18 04:45:00,152.188,152.231,152.166,152.169
2021-03-18 05:00:00,152.169,152.174,152.114,152.155
2021-03-18 05:15:00,152.157,152.171,152.13,152.148
2021-03-18 05:30:00,152.149,152.171,152.119,152.133
2021-03-18 05:45:00,152.133,152.186,152.121,152.181
2021-03-18 06:00:00,152.181,152.185,151.621,151.829
2021-03-18 06:15:00,151.829,151.861,151.672,151.694
2021-03-18 06:30:00,151.698,151.805,151.697,151.772
2021-03-18 06:45:00,151.774,151.839,151.767,151.792
2021-03-18 07:00:00,151.792,151.916,151.792,151.909
2021-03-18 07:15:00,151.909,151.94,151.855,151.933
2021-03-18 07:30:00,151.933,151.984,151.91,151.951
2021-03-18 07:45:00,151.951,151.983,151.909,151.966
2021-03-18 08:00:00,151.966,151.979,151.926,151.972
2021-03-18 08:15:00,151.972,151.973,151.889,151.912
2021-03-18 08:30:00,151.912,151.985,151.881,151.95
2021-03-18 08:45:00,151.95,151.965,151.904,151.947
2021-03-18 09:00:00,151.947,151.994,151.911,151.978
2021-03-18 09:15:00,151.978,152.083,151.955,152.076
2021-03-18 09:30:00,152.076,152.24,152.069,152.229
2021-03-18 09:45:00,152.23,152.259,152.199,152.226
2021-03-18 10:00:00,152.225,152.387,152.205,152.347
2021-03-18 10:15:00,152.347,152.464,152.338,152.408
2021-03-18 10:30:00,152.408,152.49,152.361,152.438
2021-03-18 10:45:00,152.438,152.459,152.351,152.427
2021-03-18 11:00:00,152.428,152.55,152.398,152.517
2021-03-18 11:15:00,152.514,152.537,152.422,152.447
2021-03-18 11:30:00,152.446,152.47,152.348,152.417
2021-03-18 11:45:00,152.417,152.448,152.261,152.266
2021-03-18 12:00:00,152.266,152.394,152.266,152.326
2021-03-18 12:15:00,152.326,152.357,152.198,152.235
2021-03-18 12:30:00,152.235,152.301,152.168,152.243
2021-03-18 12:45:00,152.243,152.255,152.169,152.219
2021-03-18 13:00:00,152.219,152.24,152.185,152.229
2021-03-18 13:15:00,152.229,152.354,152.222,152.347
2021-03-18 13:30:00,152.347,152.443,152.346,152.38
2021-03-18 13:45:00,152.38,152.485,152.32,152.463
2021-03-18 14:00:00,152.463,152.549,152.367,152.394
2021-03-18 14:15:00,152.394,152.473,152.38,152.412
2021-03-18 14:30:00,152.411,152.411,152.233,152.294
2021-03-18 14:45:00,152.294,152.373,152.204,152.244
2021-03-18 15:00:00,152.244,152.327,151.988,152.131
2021-03-18 15:15:00,152.133,152.165,151.992,152.036
2021-03-18 15:30:00,152.036,152.057,151.893,151.961
2021-03-18 15:45:00,151.96,152.187,151.933,152.141
2021-03-18 16:00:00,152.142,152.176,151.998,151.999
2021-03-18 16:15:00,151.999,152.032,151.934,152.019
2021-03-18 16:30:00,152.02,152.042,151.889,151.892
2021-03-18 16:45:00,151.892,151.892,151.751,151.778
2021-03-18 17:00:00,151.777,151.863,151.725,151.846
2021-03-18 17:15:00,151.846,151.91,151.802,151.909
2021-03-18 17:30:00,151.911,151.989,151.879,151.943
2021-03-18 17:45:00,151.943,151.957,151.874,151.88
2021-03-18 18:00:00,151.878,151.934,151.835,151.863
2021-03-18 18:15:00,151.863,151.927,151.823,151.927
2021-03-18 18:30:00,151.927,152.072,151.925,152.04
2021-03-18 18:45:00,152.04,152.1,151.825,151.873
2021-03-18 19:00:00,151.875,151.99,151.859,151.969
2021-03-18 19:15:00,151.969,152.004,151.944,151.961
2021-03-18 19:30:00,151.961,151.99,151.89,151.956
2021-03-18 19:45:00,151.956,151.973,151.866,151.932
2021-03-18 20:00:00,151.932,151.932,151.839,151.897
2021-03-18 20:15:00,151.898,151.933,151.876,151.905
2021-03-18 20:30:00,151.905,151.996,151.865,151.977
2021-03-18 20:45:00,151.98,152.045,151.934,152.042
2021-03-18 21:00:00,152.042,152.047,151.923,151.944
2021-03-18 21:15:00,151.944,151.959,151.812,151.824
2021-03-18 21:30:00,151.824,151.839,151.739,151.762
2021-03-18 21:45:00,151.762,151.86,151.758,151.83
2021-03-18 22:00:00,151.831,151.836,151.679,151.684
2021-03-18 22:15:00,151.684,151.688,151.59,151.616
2021-03-18 22:30:00,151.616,151.618,151.462,151.467
2021-03-18 22:45:00,151.468,151.611,151.457,151.594
2021-03-18 23:00:00,151.598,151.732,151.581,151.723
2021-03-18 23:15:00,151.721,151.741,151.651,151.704
2021-03-18 23:30:00,151.698,151.763,151.684,151.757
2021-03-18 23:45:00,151.757,151.776,151.674,151.683
2021-03-19 00:00:00,151.604,151.738,151.566,151.64
2021-03-19 00:15:00,151.64,151.76,151.64,151.679
2021-03-19 00:30:00,151.679,151.74,151.661,151.705
2021-03-19 00:45:00,151.705,151.74,151.594,151.708
2021-03-19 01:00:00,151.708,151.751,151.663,151.742
2021-03-19 01:15:00,151.742,151.804,151.736,151.803
2021-03-19 01:30:00,151.804,151.805,151.719,151.731
2021-03-19 01:45:00,151.731,151.757,151.701,151.726
2021-03-19 02:00:00,151.726,151.743,151.679,151.684
2021-03-19 02:15:00,151.684,151.711,151.674,151.704
2021-03-19 02:30:00,151.701,151.738,151.687,151.689
2021-03-19 02:45:00,151.689,151.716,151.656,151.667
2021-03-19 03:00:00,151.667,151.692,151.642,151.668
2021-03-19 03:15:00,151.668,151.739,151.651,151.719
2021-03-19 03:30:00,151.718,151.746,151.6,151.602
2021-03-19 03:45:00,151.602,151.695,151.602,151.686
2021-03-19 04:00:00,151.685,151.731,151.66,151.664
2021-03-19 04:15:00,151.664,151.667,151.548,151.573
2021-03-19 04:30:00,151.573,151.677,151.573,151.676
2021-03-19 04:45:00,151.676,151.713,151.633,151.713
2021-03-19 05:00:00,151.713,151.733,151.666,151.728
2021-03-19 05:15:00,151.728,151.73,151.623,151.676
2021-03-19 05:30:00,151.676,151.699,151.643,151.668
2021-03-19 05:45:00,151.669,151.673,151.578,151.583
2021-03-19 06:00:00,151.583,151.596,151.497,151.558
2021-03-19 06:15:00,151.558,151.619,151.538,151.583
2021-03-19 06:30:00,151.583,151.798,151.539,151.631
2021-03-19 06:45:00,151.631,151.66,151.481,151.507
2021-03-19 07:00:00,151.507,151.564,151.476,151.553
2021-03-19 07:15:00,151.553,151.631,151.532,151.629
2021-03-19 07:30:00,151.629,151.648,151.575,151.647
2021-03-19 07:45:00,151.647,151.648,151.552,151.566
2021-03-19 08:00:00,151.565,151.565,151.442,151.45
2021-03-19 08:15:00,151.45,151.534,151.417,151.53
2021-03-19 08:30:00,151.53,151.535,151.488,151.513
2021-03-19 08:45:00,151.513,151.545,151.481,151.531
2021-03-19 09:00:00,151.531,151.531,151.408,151.414
2021-03-19 09:15:00,151.414,151.464,151.331,151.456
2021-03-19 09:30:00,151.456,151.493,151.384,151.407
2021-03-19 09:45:00,151.407,151.511,151.4,151.473
2021-03-19 10:00:00,151.477,151.528,151.434,151.511
2021-03-19 10:15:00,151.511,151.712,151.508,151.705
2021-03-19 10:30:00,151.703,151.745,151.62,151.733
2021-03-19 10:45:00,151.733,151.788,151.702,151.702
2021-03-19 11:00:00,151.701,151.751,151.508,151.535
2021-03-19 11:15:00,151.535,151.556,151.409,151.453
2021-03-19 11:30:00,151.456,151.548,151.446,151.503
2021-03-19 11:45:00,151.503,151.625,151.502,151.577
2021-03-19 12:00:00,151.577,151.602,151.463,151.581
2021-03-19 12:15:00,151.58,151.696,151.531,151.544
2021-03-19 12:30:00,151.544,151.618,151.468,151.502
2021-03-19 12:45:00,151.502,151.566,151.474,151.551
2021-03-19 13:00:00,151.551,151.632,151.511,151.6
2021-03-19 13:15:00,151.595,151.671,151.583,151.637
2021-03-19 13:30:00,151.637,151.677,151.633,151.659
2021-03-19 13:45:00,151.659,151.67,151.558,151.629
2021-03-19 14:00:00,151.629,151.647,151.553,151.554
2021-03-19 14:15:00,151.554,151.554,151.461,151.511
2021-03-19 14:30:00,151.511,151.594,151.483,151.53
2021-03-19 14:45:00,151.526,151.543,151.349,151.357
2021-03-19 15:00:00,151.357,151.451,151.264,151.421
2021-03-19 15:15:00,151.421,151.462,151.408,151.445
2021-03-19 15:30:00,151.445,151.45,151.344,151.36
2021-03-19 15:45:00,151.36,151.366,151.16,151.238
2021-03-19 16:00:00,151.238,151.247,150.989,151.043
2021-03-19 16:15:00,151.044,151.099,150.971,151.054
2021-03-19 16:30:00,151.05,151.097,150.881,150.894
2021-03-19 16:45:00,150.893,150.893,150.783,150.867
2021-03-19 17:00:00,150.867,150.87,150.692,150.74
2021-03-19 17:15:00,150.739,150.759,150.666,150.686
2021-03-19 17:30:00,150.686,150.722,150.565,150.701
2021-03-19 17:45:00,150.7,150.878,150.671,150.878
2021-03-19 18:00:00,150.878,150.927,150.826,150.851
2021-03-19 18:15:00,150.851,150.888,150.743,150.847
2021-03-19 18:30:00,150.846,150.917,150.81,150.839
2021-03-19 18:45:00,150.836,151.006,150.813,150.983
2021-03-19 19:00:00,150.986,151.093,150.959,150.965
2021-03-19 19:15:00,150.968,151.06,150.946,151.06
2021-03-19 19:30:00,151.059,151.083,150.99,151.043
2021-03-19 19:45:00,151.043,151.091,151.019,151.046
2021-03-19 20:00:00,151.046,151.094,151.016,151.092
2021-03-19 20:15:00,151.091,151.118,151.061,151.094
2021-03-19 20:30:00,151.095,151.102,151.028,151.041
2021-03-19 20:45:00,151.041,151.14,151.003,151.126
2021-03-19 21:00:00,151.127,151.187,151.085,151.179
2021-03-19 21:15:00,151.179,151.179,151.081,151.101
2021-03-19 21:30:00,151.102,151.109,150.997,151.007
2021-03-19 21:45:00,151.007,151.061,150.991,151.03
2021-03-19 22:00:00,151.026,151.056,150.987,150.992
2021-03-19 22:15:00,150.992,150.997,150.915,150.993
2021-03-19 22:30:00,150.993,151.046,150.986,151.021
2021-03-19 22:45:00,151.019,151.021,150.939,150.968
2021-03-19 23:00:00,150.964,151.011,150.925,150.996
2021-03-19 23:15:00,150.996,151.012,150.926,150.939
2021-03-19 23:30:00,150.939,150.992,150.932,150.99
2021-03-19 23:45:00,150.99,151.013,150.94,150.961
2021-03-22 00:00:00,150.34,150.382,150.264,150.328
2021-03-22 00:15:00,150.328,150.364,150.284,150.32
2021-03-22 00:30:00,150.318,150.326,150.243,150.248
2021-03-22 00:45:00,150.247,150.326,150.233,150.264
2021-03-22 01:00:00,150.265,150.69,150.252,150.65
2021-03-22 01:15:00,150.638,150.746,150.592,150.742
2021-03-22 01:30:00,150.742,150.818,150.682,150.698
2021-03-22 01:45:00,150.698,150.72,150.646,150.677
2021-03-22 02:00:00,150.677,150.762,150.666,150.73
2021-03-22 02:15:00,150.73,150.736,150.677,150.723
2021-03-22 02:30:00,150.723,150.733,150.696,150.727
2021-03-22 02:45:00,150.727,150.727,150.565,150.607
2021-03-22 03:00:00,150.607,150.689,150.598,150.644
2021-03-22 03:15:00,150.644,150.681,150.609,150.646
2021-03-22 03:30:00,150.645,150.673,150.61,150.611
2021-03-22 03:45:00,150.611,150.651,150.594,150.609
2021-03-22 04:00:00,150.609,150.622,150.545,150.549
2021-03-22 04:15:00,150.549,150.555,150.407,150.448
2021-03-22 04:30:00,150.448,150.604,150.448,150.587
2021-03-22 04:45:00,150.589,150.605,150.493,150.55
2021-03-22 05:00:00,150.55,150.559,150.514,150.534
2021-03-22 05:15:00,150.534,150.564,150.525,150.555
2021-03-22 05:30:00,150.555,150.597,150.475,150.482
2021-03-22 05:45:00,150.482,150.517,150.443,150.509
2021-03-22 06:00:00,150.509,150.543,150.451,150.523
2021-03-22 06:15:00,150.523,150.539,150.499,150.515
2021-03-22 06:30:00,150.515,150.605,150.514,150.568
2021-03-22 06:45:00,150.568,150.588,150.53,150.534
2021-03-22 07:00:00,150.534,150.582,150.521,150.582
2021-03-22 07:15:00,150.582,150.682,150.576,150.666
2021-03-22 07:30:00,150.666,150.673,150.638,150.662
2021-03-22 07:45:00,150.662,150.68,150.65,150.656
2021-03-22 08:00:00,150.656,150.775,150.649,150.742
2021-03-22 08:15:00,150.742,150.749,150.67,150.698
2021-03-22 08:30:00,150.698,150.757,150.692,150.737
2021-03-22 08:45:00,150.737,150.769,150.733,150.751
2021-03-22 09:00:00,150.749,150.75,150.628,150.639
2021-03-22 09:15:00,150.639,150.715,150.639,150.663
2021-03-22 09:30:00,150.663,150.674,150.562,150.627
2021-03-22 09:45:00,150.627,150.685,150.626,150.646
2021-03-22 10:00:00,150.646,150.653,150.497,150.524
2021-03-22 10:15:00,150.524,150.622,150.507,150.573
2021-03-22 10:30:00,150.573,150.593,150.445,150.475
2021-03-22 10:45:00,150.475,150.555,150.432,150.52
2021-03-22 11:00:00,150.52,150.576,150.479,150.537
2021-03-22 11:15:00,150.537,150.702,150.521,150.66
2021-03-22 11:30:00,150.66,150.726,150.639,150.71
2021-03-22 11:45:00,150.712,150.731,150.653,150.676
2021-03-22 12:00:00,150.677,150.712,150.628,150.647
2021-03-22 12:15:00,150.647,150.682,150.604,150.608
2021-03-22 12:30:00,150.608,150.636,150.549,150.557
2021-03-22 12:45:00,150.557,150.584,150.491,150.532
2021-03-22 13:00:00,150.532,150.609,150.531,150.568
2021-03-22 13:15:00,150.567,150.684,150.517,150.517
2021-03-22 13:30:00,150.517,150.58,150.506,150.515
2021-03-22 13:45:00,150.515,150.667,150.512,150.645
2021-03-22 14:00:00,150.646,150.715,150.626,150.654
2021-03-22 14:15:00,150.655,150.71,150.546,150.705
2021-03-22 14:30:00,150.705,150.779,150.685,150.747
2021-03-22 14:45:00,150.748,150.808,150.708,150.772
2021-03-22 15:00:00,150.772,150.833,150.75,150.79
2021-03-22 15:15:00,150.79,150.898,150.788,150.882
2021-03-22 15:30:00,150.882,150.89,150.702,150.742
2021-03-22 15:45:00,150.742,150.76,150.615,150.674
2021-03-22 16:00:00,150.674,150.688,150.384,150.492
2021-03-22 16:15:00,150.492,150.493,150.413,150.486
2021-03-22 16:30:00,150.487,150.548,150.443,150.466
2021-03-22 16:45:00,150.429,150.476,150.333,150.401
2021-03-22 17:00:00,150.4,150.501,150.383,150.447
2021-03-22 17:15:00,150.446,150.482,150.394,150.414
2021-03-22 17:30:00,150.415,150.519,150.414,150.464
2021-03-22 17:45:00,150.463,150.558,150.456,150.501
2021-03-22 18:00:00,150.501,150.537,150.475,150.489
2021-03-22 18:15:00,150.489,150.548,150.473,150.499
2021-03-22 18:30:00,150.499,150.592,150.48,150.54
2021-03-22 18:45:00,150.542,150.59,150.506,150.55
2021-03-22 19:00:00,150.549,150.671,150.529,150.625
2021-03-22 19:15:00,150.625,150.71,150.613,150.698
2021-03-22 19:30:00,150.698,150.732,150.628,150.73
2021-03-22 19:45:00,150.73,150.749,150.662,150.679
2021-03-22 20:00:00,150.681,150.7,150.633,150.673
2021-03-22 20:15:00,150.673,150.765,150.671,150.761
2021-03-22 20:30:00,150.761,150.853,150.752,150.821
2021-03-22 20:45:00,150.821,150.83,150.783,150.793
2021-03-22 21:00:00,150.792,150.88,150.788,150.851
2021-03-22 21:15:00,150.851,150.871,150.822,150.839
2021-03-22 21:30:00,150.839,150.862,150.813,150.831
2021-03-22 21:45:00,150.831,150.859,150.827,150.832
2021-03-22 22:00:00,150.831,150.857,150.824,150.835
2021-03-22 22:15:00,150.836,150.84,150.794,150.825
2021-03-22 22:30:00,150.825,150.853,150.816,150.826
2021-03-22 22:45:00,150.826,150.84,150.772,150.779
2021-03-22 23:00:00,150.781,150.86,150.778,150.86
2021-03-22 23:15:00,150.86,150.874,150.823,150.833
2021-03-22 23:30:00,150.833,150.914,150.83,150.903
2021-03-22 23:45:00,150.903,150.938,150.878,150.906
2021-03-23 00:00:00,150.88,150.882,150.805,150.85
2021-03-23 00:15:00,150.85,150.857,150.811,150.843
2021-03-23 00:30:00,150.843,150.862,150.815,150.821
2021-03-23 00:45:00,150.821,150.854,150.809,150.827
2021-03-23 01:00:00,150.827,150.865,150.807,150.856
2021-03-23 01:15:00,150.856,150.875,150.808,150.813
2021-03-23 01:30:00,150.813,150.827,150.786,150.797
2021-03-23 01:45:00,150.797,150.826,150.787,150.824
2021-03-23 02:00:00,150.823,150.849,150.8,150.8
2021-03-23 02:15:00,150.796,150.817,150.785,150.787
2021-03-23 02:30:00,150.787,150.843,150.782,150.832
2021-03-23 02:45:00,150.832,150.847,150.746,150.755
2021-03-23 03:00:00,150.755,150.78,150.713,150.75
2021-03-23 03:15:00,150.75,150.779,150.709,150.726
2021-03-23 03:30:00,150.726,150.75,150.692,150.694
2021-03-23 03:45:00,150.695,150.746,150.66,150.746
2021-03-23 04:00:00,150.746,150.776,150.706,150.716
2021-03-23 04:15:00,150.715,150.735,150.655,150.681
2021-03-23 04:30:00,150.681,150.693,150.634,150.664
2021-03-23 04:45:00,150.665,150.671,150.548,150.595
2021-03-23 05:00:00,150.595,150.597,150.483,150.513
2021-03-23 05:15:00,150.513,150.531,150.423,150.468
2021-03-23 05:30:00,150.468,150.539,150.456,150.516
2021-03-23 05:45:00,150.516,150.535,150.488,150.506
2021-03-23 06:00:00,150.509,150.529,150.479,150.502
2021-03-23 06:15:00,150.502,150.573,150.495,150.568
2021-03-23 06:30:00,150.568,150.575,150.519,150.559
2021-03-23 06:45:00,150.559,150.588,150.528,150.529
2021-03-23 07:00:00,150.529,150.585,150.521,150.554
2021-03-23 07:15:00,150.554,150.583,150.522,150.527
2021-03-23 07:30:00,150.527,150.527,150.451,150.483
2021-03-23 07:45:00,150.483,150.483,150.41,150.423
2021-03-23 08:00:00,150.423,150.477,150.39,150.441
2021-03-23 08:15:00,150.441,150.465,150.379,150.411
2021-03-23 08:30:00,150.41,150.412,150.378,150.387
2021-03-23 08:45:00,150.387,150.429,150.371,150.404
2021-03-23 09:00:00,150.403,150.423,150.322,150.323
2021-03-23 09:15:00,150.323,150.47,150.268,150.453
2021-03-23 09:30:00,150.453,150.475,150.418,150.471
2021-03-23 09:45:00,150.471,150.499,150.371,150.408
2021-03-23 10:00:00,150.408,150.576,150.387,150.572
2021-03-23 10:15:00,150.572,150.589,150.527,150.558
2021-03-23 10:30:00,150.558,150.612,150.473,150.54
2021-03-23 10:45:00,150.54,150.613,150.476,150.574
2021-03-23 11:00:00,150.574,150.576,150.353,150.405
2021-03-23 11:15:00,150.405,150.486,150.14,150.196
