,symbol,volume_lots,order_type,open_price,close_time,close_price,profit
313,GBPJPY,1,sell,161.276,2022-05-31 15:45:00,161.61599999999999,-225.1655629138907
314,GBPJPY,1,buy,162.929,2022-06-01 16:30:00,162.36450000000002,-373.8410596026365
315,GBPJPY,1,buy,162.792,2022-06-02 17:00:00,162.818,17.21854304636454
316,GBPJPY,1,buy,163.642,2022-06-06 17:00:00,164.366,479.4701986755085
317,GBPJPY,1,buy,166.173,2022-06-07 16:00:00,165.6755,-329.4701986754982
318,GBPJPY,1,buy,167.484,2022-06-08 17:00:00,168.33,560.264900662254
319,GBPJPY,1,sell,167.867,2022-06-09 17:00:00,167.82,31.12582781456758
320,GBPJPY,1,sell,167.26,2022-06-10 17:00:00,166.046,803.9735099337739
321,GBPJPY,1,sell,165.019,2022-06-13 17:00:00,162.76,1496.0264900662348
322,GBPJPY,1,sell,161.752,2022-06-15 11:00:00,162.424,-445.03311258277955
323,GBPJPY,1,sell,162.689,2022-06-16 17:00:00,162.533,103.31125827814961
324,GBPJPY,1,buy,165.776,2022-06-17 17:00:00,164.859,-607.2847682119216
325,GBPJPY,1,buy,165.914,2022-06-21 17:00:00,167.292,912.5827814569631
326,GBPJPY,1,sell,166.125,2022-06-22 17:00:00,166.695,-377.48344370860474
327,GBPJPY,1,sell,165.524,2022-06-23 17:00:00,165.076,296.6887417218593
328,GBPJPY,1,sell,164.892,2022-06-24 11:45:00,165.3975,-334.7682119205378
329,GBPJPY,1,buy,166.459,2022-06-27 17:00:00,165.951,-336.4238410596091
330,GBPJPY,1,buy,166.421,2022-06-28 17:00:00,166.437,10.596026490079176
331,GBPJPY,1,sell,165.59,2022-06-29 10:00:00,165.973,-253.64238410596673
332,GBPJPY,1,sell,165.387,2022-06-30 08:45:00,165.6275,-159.27152317880615
333,GBPJPY,1,sell,165.371,2022-06-30 11:30:00,165.6275,-169.86754966886647
334,GBPJPY,1,sell,163.486,2022-07-01 17:00:00,162.556,615.8940397350851
335,GBPJPY,1,buy,164.084,2022-07-04 17:00:00,164.534,298.0132450331051
336,GBPJPY,1,sell,163.998,2022-07-05 17:00:00,162.286,1133.7748344370789
337,GBPJPY,1,sell,161.385,2022-07-06 09:45:00,161.945,-370.8609271523194
338,GBPJPY,1,buy,162.55,2022-07-06 11:00:00,161.945,-400.66225165564117
339,GBPJPY,1,buy,162.47,2022-07-07 17:00:00,162.981,338.4105960264872
340,GBPJPY,1,sell,162.465,2022-07-08 15:15:00,163.31,-559.6026490066217
341,GBPJPY,1,sell,162.517,2022-07-12 17:00:00,162.216,199.33774834436272
342,GBPJPY,1,buy,163.518,2022-07-13 11:45:00,162.881,-421.8543046357619
343,GBPJPY,1,buy,164.019,2022-07-14 17:00:00,164.149,86.09271523178506
344,GBPJPY,1,sell,164.041,2022-07-15 10:30:00,164.3995,-237.41721854304126
345,GBPJPY,1,buy,164.794,2022-07-18 17:00:00,165.824,682.119205298014
346,GBPJPY,1,buy,165.482,2022-07-19 17:00:00,165.416,-43.708609271524836
347,GBPJPY,1,sell,165.196,2022-07-21 12:30:00,165.692,-328.47682119205916
348,GBPJPY,1,buy,165.095,2022-07-22 10:15:00,164.671,-280.7947019867594
349,GBPJPY,1,sell,164.186,2022-07-22 17:00:00,163.72,308.6092715231842
350,GBPJPY,1,buy,163.811,2022-07-25 17:00:00,164.784,644.3708609271422
351,GBPJPY,1,sell,162.036,2022-07-29 17:00:00,162.026,6.622516556285367
352,GBPJPY,1,sell,159.839,2022-08-02 17:00:00,160.465,-414.5695364238442
353,GBPJPY,1,buy,162.86,2022-08-04 14:00:00,162.5485,-206.29139072849247
354,GBPJPY,1,buy,162.002,2022-08-05 12:00:00,161.4955,-335.4304635761701
355,GBPJPY,1,buy,163.598,2022-08-08 12:30:00,163.108,-324.50331125828416
356,GBPJPY,1,buy,163.246,2022-08-09 10:00:00,162.9135,-220.19867549669553
357,GBPJPY,1,buy,163.317,2022-08-09 17:00:00,163.555,157.6158940397348
358,GBPJPY,1,sell,161.951,2022-08-11 11:15:00,162.2225,-179.80132450331337
359,GBPJPY,1,buy,162.64,2022-08-12 10:45:00,162.353,-190.06622516554816
360,GBPJPY,1,sell,161.253,2022-08-15 17:00:00,160.458,526.4900662251573
361,GBPJPY,1,buy,160.91,2022-08-16 17:00:00,162.645,1149.0066225165654
362,GBPJPY,1,buy,162.699,2022-08-17 17:00:00,163.253,366.8874172185256
363,GBPJPY,1,buy,162.878,2022-08-18 14:45:00,162.6135,-175.1655629139061
364,GBPJPY,1,buy,162.486,2022-08-19 11:45:00,162.2045,-186.42384105959874
365,GBPJPY,1,sell,161.624,2022-08-22 15:30:00,162.123,-330.4635761589372
366,GBPJPY,1,sell,161.273,2022-08-23 12:45:00,161.7155,-293.04635761589105
367,GBPJPY,1,buy,161.793,2022-08-25 10:45:00,161.63400000000001,-105.29801324502769
368,GBPJPY,1,buy,161.905,2022-08-29 17:00:00,162.319,274.17218543045516
369,GBPJPY,1,sell,161.391,2022-08-31 17:00:00,161.13,172.84768211920243
370,GBPJPY,1,buy,162.17,2022-09-02 16:30:00,161.8735,-196.35761589402676
371,GBPJPY,1,sell,160.724,2022-09-05 09:45:00,161.07350000000002,-231.456953642407
372,GBPJPY,1,buy,161.429,2022-09-05 17:00:00,161.905,315.2317880794696
373,GBPJPY,1,buy,163.124,2022-09-06 17:00:00,164.238,737.7483443708638
374,GBPJPY,1,buy,165.488,2022-09-07 17:00:00,165.322,-109.93377483443497
375,GBPJPY,1,sell,165.36,2022-09-08 13:45:00,165.8585,-330.13245033111167
376,GBPJPY,1,buy,166.283,2022-09-12 17:00:00,166.66,249.66887417219175
377,GBPJPY,1,sell,166.388,2022-09-13 09:45:00,166.715,-216.55629139072727
378,GBPJPY,1,sell,165.52,2022-09-14 17:00:00,165.293,150.33112582781712
379,GBPJPY,1,buy,165.479,2022-09-15 12:00:00,165.123,-235.76158940398872
380,GBPJPY,1,sell,163.833,2022-09-16 17:00:00,163.134,462.9139072847763
381,GBPJPY,1,buy,164.1,2022-09-20 17:00:00,163.817,-187.4172185430378
382,GBPJPY,1,sell,162.651,2022-09-21 17:00:00,163.235,-386.75496688741936
383,GBPJPY,1,buy,163.417,2022-09-22 11:15:00,162.3535,-704.3046357615926
384,GBPJPY,1,sell,159.95,2022-09-22 17:00:00,159.613,223.17880794701264
385,GBPJPY,1,sell,159.286,2022-09-23 12:00:00,159.941,-433.77483443708684
386,GBPJPY,1,buy,156.243,2022-09-27 17:00:00,155.926,-209.9337748344419
387,GBPJPY,1,buy,161.903,2022-09-30 12:30:00,160.9805,-610.927152317871
388,GBPJPY,1,buy,161.973,2022-10-03 17:00:00,162.558,387.41721854303285
389,GBPJPY,1,buy,164.06,2022-10-04 14:15:00,163.7235,-222.84768211920587
390,GBPJPY,1,sell,163.357,2022-10-06 17:00:00,162.599,501.9867549668939
391,GBPJPY,1,sell,161.354,2022-10-07 10:15:00,161.828,-313.907284768205
392,GBPJPY,1,buy,162.266,2022-10-07 15:30:00,161.828,-290.0662251655551
393,GBPJPY,1,sell,160.782,2022-10-10 10:00:00,161.1935,-272.5165562913838
394,GBPJPY,1,sell,160.737,2022-10-10 12:00:00,161.1935,-302.3178807947056
395,GBPJPY,1,sell,160.546,2022-10-11 12:00:00,161.13,-386.75496688741936
396,GBPJPY,1,buy,161.551,2022-10-12 17:00:00,162.15,396.6887417218662
397,GBPJPY,1,sell,162.471,2022-10-13 11:45:00,162.906,-288.079470198677
398,GBPJPY,1,sell,166.292,2022-10-14 10:45:00,166.788,-328.47682119205916
399,GBPJPY,1,buy,167.302,2022-10-17 17:00:00,168.746,956.291390728488
400,GBPJPY,1,sell,168.763,2022-10-19 17:00:00,168.291,312.58278145695925
401,GBPJPY,1,sell,167.744,2022-10-20 13:45:00,168.126,-252.98013245033445
402,GBPJPY,1,sell,168.14,2022-10-21 10:15:00,168.422,-186.7549668874243
403,GBPJPY,1,sell,168.082,2022-10-21 13:45:00,168.422,-225.16556291390955
404,GBPJPY,1,buy,170.223,2022-10-26 17:00:00,169.873,-231.78807947021372
405,GBPJPY,1,sell,169.178,2022-10-27 14:30:00,169.85199999999998,-446.3576158940253
406,GBPJPY,1,buy,170.924,2022-11-01 09:30:00,170.57150000000001,-233.44370860926628
407,GBPJPY,1,sell,170.227,2022-11-01 11:00:00,170.57150000000001,-228.14569536424548
408,GBPJPY,1,sell,170.242,2022-11-01 17:00:00,170.266,-15.89403973509994
409,GBPJPY,1,sell,169.258,2022-11-02 17:00:00,169.002,169.53642384105976
410,GBPJPY,1,sell,167.747,2022-11-03 17:00:00,165.373,1572.1854304635917
411,GBPJPY,1,buy,167.01,2022-11-07 17:00:00,167.726,474.17218543046897
412,GBPJPY,1,sell,168.502,2022-11-08 17:00:00,167.354,760.264900662249
413,GBPJPY,1,buy,168.284,2022-11-09 09:45:00,167.9435,-225.49668874171627
414,GBPJPY,1,sell,167.446,2022-11-09 17:00:00,166.795,431.1258278145765
415,GBPJPY,1,buy,165.14,2022-11-14 17:00:00,164.962,-117.88079470198495
416,GBPJPY,1,buy,165.368,2022-11-15 09:30:00,164.832,-354.9668874172195
417,GBPJPY,1,buy,166.269,2022-11-17 11:15:00,165.976,-194.03973509934195
418,GBPJPY,1,buy,166.928,2022-11-18 12:45:00,166.53500000000003,-260.2649006622333
419,GBPJPY,1,buy,167.114,2022-11-21 17:00:00,167.229,76.15894039735701
420,GBPJPY,1,sell,167.793,2022-11-22 15:00:00,168.09050000000002,-197.0198675496779
421,GBPJPY,1,buy,168.076,2022-11-23 10:00:00,167.887,-125.1655629139026
422,GBPJPY,1,buy,168.077,2022-11-23 17:00:00,168.296,145.03311258277756
423,GBPJPY,1,sell,167.581,2022-11-24 10:00:00,167.9675,-255.96026490067038
424,GBPJPY,1,sell,167.637,2022-11-24 17:00:00,167.744,-70.86092715231743
425,GBPJPY,1,buy,168.347,2022-11-25 17:00:00,168.308,-25.827814569546813
426,GBPJPY,1,sell,166.459,2022-11-28 15:00:00,167.40300000000002,-625.1655629139185
427,GBPJPY,1,sell,165.578,2022-11-30 10:00:00,165.9565,-250.66225165563077
428,GBPJPY,1,buy,166.443,2022-11-30 17:00:00,167.212,509.27152317879273
429,GBPJPY,1,sell,164.652,2022-12-01 11:45:00,165.7125,-702.3178807947145
430,GBPJPY,1,sell,164.886,2022-12-02 17:00:00,165.427,-358.2781456953621
431,GBPJPY,1,buy,166.07,2022-12-05 17:00:00,166.378,203.97350993377
432,GBPJPY,1,buy,167.474,2022-12-06 10:30:00,166.8385,-420.860927152304
433,GBPJPY,1,buy,166.87,2022-12-07 17:00:00,166.827,-28.476821192057198
434,GBPJPY,1,buy,167.732,2022-12-12 17:00:00,168.323,391.3907284768266
435,GBPJPY,1,buy,168.344,2022-12-15 10:45:00,168.0845,-171.85430463576338
436,GBPJPY,1,buy,168.47,2022-12-15 14:00:00,168.0845,-255.29801324503808
437,GBPJPY,1,sell,167.273,2022-12-16 17:00:00,167.09,121.19205298012763
438,GBPJPY,1,buy,166.226,2022-12-19 17:00:00,166.341,76.15894039735701
439,GBPJPY,1,sell,160.806,2022-12-20 17:00:00,160.895,-58.94039735099248
440,GBPJPY,1,sell,160.159,2022-12-21 15:45:00,160.614,-301.32450331126654
441,GBPJPY,1,buy,160.035,2022-12-22 11:00:00,159.7155,-211.58940397351327
442,GBPJPY,1,buy,159.979,2022-12-23 17:00:00,160.105,83.44370860925586
443,GBPJPY,1,buy,161.424,2022-12-28 17:00:00,162.292,574.8344370860895
444,GBPJPY,1,sell,159.629,2022-12-30 17:00:00,159.15,317.2185430463477
445,GBPJPY,1,sell,157.74,2023-01-02 17:00:00,157.516,148.34437086093905
446,GBPJPY,1,sell,155.87,2023-01-03 17:00:00,156.612,-491.39072847681473
447,GBPJPY,1,buy,157.265,2023-01-04 17:00:00,158.1,552.9801324503364
448,GBPJPY,1,buy,160.367,2023-01-09 17:00:00,160.729,239.73509933776373
449,GBPJPY,1,buy,161.13,2023-01-11 11:45:00,160.762,-243.70860927151986
450,GBPJPY,1,sell,159.856,2023-01-12 17:00:00,158.229,1077.4834437085967
451,GBPJPY,1,sell,157.271,2023-01-13 17:00:00,155.806,970.1986754966722
452,GBPJPY,1,buy,157.027,2023-01-16 13:45:00,156.4905,-355.2980132450262
453,GBPJPY,1,buy,157.247,2023-01-17 17:00:00,157.676,284.1059602648832
454,GBPJPY,1,buy,161.289,2023-01-23 12:00:00,160.8195,-310.92715231786906
455,GBPJPY,1,sell,161.16,2023-01-24 17:00:00,160.823,223.17880794701264
456,GBPJPY,1,sell,160.229,2023-01-25 17:00:00,160.269,-26.49006622516029
457,GBPJPY,1,buy,160.968,2023-01-26 17:00:00,161.266,197.35099337748466
458,GBPJPY,1,sell,160.661,2023-01-27 17:00:00,160.854,-127.81456953643182
459,GBPJPY,1,sell,160.251,2023-01-30 10:00:00,160.8285,-382.45033112581876
460,GBPJPY,1,sell,160.472,2023-01-31 17:00:00,159.934,356.29139072848403
461,GBPJPY,1,buy,160.516,2023-02-01 10:45:00,160.17399999999998,-226.49006622517413
462,GBPJPY,1,buy,159.531,2023-02-02 09:45:00,159.20749999999998,-214.23841059604243
463,GBPJPY,1,sell,156.777,2023-02-03 11:15:00,157.1055,-217.54966887418516
464,GBPJPY,1,sell,159.092,2023-02-07 17:00:00,158.077,672.185430463586
465,GBPJPY,1,buy,158.355,2023-02-08 17:00:00,158.549,128.4768211920641
466,GBPJPY,1,sell,158.358,2023-02-10 17:00:00,158.667,-204.6357615894023
467,GBPJPY,1,buy,159.34,2023-02-13 17:00:00,160.612,842.3841059602593
468,GBPJPY,1,sell,161.232,2023-02-15 17:00:00,160.856,249.00662251655947
469,GBPJPY,1,buy,161.779,2023-02-21 09:15:00,161.5875,-126.82119205297397
470,GBPJPY,1,buy,161.956,2023-02-21 11:15:00,161.5875,-244.0397350993266
471,GBPJPY,1,buy,162.506,2023-02-21 17:00:00,163.182,447.6821192052899
472,GBPJPY,1,sell,163.079,2023-02-22 17:00:00,162.84,158.2781456953671
473,GBPJPY,1,buy,162.66,2023-02-23 10:00:00,162.482,-117.88079470198495
474,GBPJPY,1,sell,162.295,2023-02-23 14:00:00,162.482,-123.84105960265684
475,GBPJPY,1,buy,162.168,2023-02-24 17:00:00,162.739,378.14569536423704
476,GBPJPY,1,buy,163.243,2023-02-27 17:00:00,163.456,141.05960264900256
477,GBPJPY,1,buy,164.599,2023-02-28 17:00:00,165.892,856.291390728481
478,GBPJPY,1,buy,164.302,2023-03-01 11:00:00,163.8825,-277.8145695364234
479,GBPJPY,1,sell,163.555,2023-03-02 11:15:00,163.74099999999999,-123.1788079470057
480,GBPJPY,1,sell,163.457,2023-03-02 13:15:00,163.74099999999999,-188.07947019867007
481,GBPJPY,1,sell,163.213,2023-03-07 17:00:00,163.145,45.03311258277061
482,GBPJPY,1,sell,162.068,2023-03-09 16:30:00,162.36599999999999,-197.35099337746584
483,GBPJPY,1,buy,163.341,2023-03-10 17:00:00,162.881,-304.63576158940924
484,GBPJPY,1,buy,162.839,2023-03-14 17:00:00,163.876,686.7549668874212
485,GBPJPY,1,buy,163.668,2023-03-15 12:00:00,163.344,-214.5695364238492
486,GBPJPY,1,buy,161.927,2023-03-17 10:45:00,161.6855,-159.93377483443842
487,GBPJPY,1,buy,162.081,2023-03-17 11:30:00,161.6855,-261.9205298013234
488,GBPJPY,1,sell,160.126,2023-03-20 16:30:00,161.09750000000003,-643.377483443722
489,GBPJPY,1,sell,160.778,2023-03-21 09:30:00,161.19150000000002,-273.8410596026672
490,GBPJPY,1,buy,161.762,2023-03-21 17:00:00,161.829,44.37086092715714
491,GBPJPY,1,buy,162.449,2023-03-22 17:00:00,162.433,-10.596026490079176
492,GBPJPY,1,buy,161.344,2023-03-23 17:00:00,161.473,85.43046357617159
493,GBPJPY,1,sell,159.351,2023-03-24 17:00:00,159.431,-52.980132450339404
494,GBPJPY,1,buy,160.325,2023-03-27 17:00:00,161.415,721.8543046357638
495,GBPJPY,1,buy,161.71,2023-03-28 11:45:00,161.2015,-336.7549668874159
496,GBPJPY,1,buy,162.594,2023-03-29 17:00:00,163.158,373.5099337748298
497,GBPJPY,1,buy,163.703,2023-03-30 14:15:00,163.25549999999998,-296.35761589405257
498,GBPJPY,1,buy,164.44,2023-04-03 17:00:00,164.436,-2.6490066225103828
499,GBPJPY,1,buy,165.12,2023-04-04 17:00:00,165.614,327.15231788079456
500,GBPJPY,1,sell,163.953,2023-04-05 12:00:00,164.32049999999998,-243.3774834436943
501,GBPJPY,1,buy,163.584,2023-04-06 17:00:00,163.668,55.62913907284979
502,GBPJPY,1,buy,164.079,2023-04-07 10:00:00,163.873,-136.4238410596141
503,GBPJPY,1,buy,165.69,2023-04-11 10:30:00,165.4255,-175.1655629139061
504,GBPJPY,1,buy,166.589,2023-04-13 15:30:00,166.26299999999998,-215.8940397351138
505,GBPJPY,1,sell,165.797,2023-04-14 15:45:00,165.992,-129.1390728476776
506,GBPJPY,1,buy,166.535,2023-04-17 11:00:00,166.1265,-270.52980132450574
507,GBPJPY,1,buy,166.893,2023-04-18 17:00:00,166.628,-175.49668874173165
508,GBPJPY,1,buy,166.873,2023-04-19 17:00:00,167.393,344.37086092715913
509,GBPJPY,1,sell,167.287,2023-04-20 11:15:00,167.5325,-162.58278145694882
510,GBPJPY,1,sell,166.304,2023-04-21 17:00:00,166.275,19.205298013242622
511,GBPJPY,1,sell,167.149,2023-04-25 17:00:00,166.118,682.7814569536463
512,GBPJPY,1,buy,166.299,2023-04-26 17:00:00,166.384,56.29139072846327
513,GBPJPY,1,buy,166.826,2023-04-27 10:30:00,166.5825,-161.25827814568424
514,GBPJPY,1,buy,166.833,2023-04-27 12:45:00,166.5825,-165.8940397350915
515,GBPJPY,1,buy,168.365,2023-04-28 17:00:00,170.275,1264.9006622516533
516,GBPJPY,1,buy,172.199,2023-05-02 11:00:00,171.80849999999998,-258.6092715231996
517,GBPJPY,1,sell,171.51,2023-05-02 17:00:00,170.884,414.5695364238442
518,GBPJPY,1,sell,168.783,2023-05-04 10:15:00,169.1745,-259.271523178813
519,GBPJPY,1,buy,169.102,2023-05-05 11:00:00,168.84550000000002,-169.86754966886647
520,GBPJPY,1,buy,169.068,2023-05-05 17:00:00,169.819,497.35099337746783
521,GBPJPY,1,sell,170.114,2023-05-09 09:45:00,170.3795,-175.82781456953836
522,GBPJPY,1,sell,169.902,2023-05-09 12:00:00,170.3795,-316.22516556292743
523,GBPJPY,1,buy,170.931,2023-05-10 11:00:00,170.66,-179.47019867550662
524,GBPJPY,1,sell,169.132,2023-05-11 11:00:00,169.391,-171.52317880793785
525,GBPJPY,1,buy,168.632,2023-05-12 17:00:00,168.687,36.42384105960716
526,GBPJPY,1,buy,169.734,2023-05-15 17:00:00,170.291,368.8741721854225
527,GBPJPY,1,sell,170.017,2023-05-16 12:00:00,170.3275,-205.62913907284138
528,GBPJPY,1,buy,170.526,2023-05-17 09:15:00,170.3425,-121.52317880795319
529,GBPJPY,1,sell,171.39,2023-05-18 15:30:00,171.6865,-196.3576158940456
530,GBPJPY,1,sell,171.584,2023-05-19 13:15:00,171.862,-184.1059602648951
531,GBPJPY,1,sell,171.366,2023-05-22 12:30:00,171.586,-145.69536423840984
532,GBPJPY,1,sell,171.863,2023-05-23 17:00:00,171.982,-78.8079470198674
533,GBPJPY,1,buy,172.31,2023-05-24 10:30:00,172.04649999999998,-174.5033112582926
534,GBPJPY,1,buy,172.22,2023-05-24 12:00:00,172.04649999999998,-114.90066225166782
535,GBPJPY,1,buy,172.48,2023-05-25 10:15:00,172.074,-268.8741721854156
536,GBPJPY,1,buy,172.558,2023-05-25 16:45:00,172.074,-320.52980132449034
537,GBPJPY,1,buy,172.729,2023-05-26 17:00:00,173.281,365.5629139072798
538,GBPJPY,1,sell,173.388,2023-05-29 17:00:00,173.133,168.87417218542745
539,GBPJPY,1,buy,173.781,2023-05-30 09:45:00,173.353,-283.4437086092697
540,GBPJPY,1,sell,172.993,2023-05-30 10:45:00,173.353,-238.41059602649912
541,GBPJPY,1,sell,173.119,2023-05-31 16:30:00,173.38400000000001,-175.49668874173165
542,GBPJPY,1,buy,173.595,2023-06-01 17:00:00,173.578,-11.258278145692653
543,GBPJPY,1,buy,174.169,2023-06-02 10:00:00,173.9515,-144.0397350993385
544,GBPJPY,1,sell,173.961,2023-06-05 17:00:00,173.202,502.6490066225262
545,GBPJPY,1,sell,173.048,2023-06-06 16:45:00,173.4795,-285.76158940397335
546,GBPJPY,1,sell,172.829,2023-06-07 11:15:00,173.2185,-257.9470198675485
547,GBPJPY,1,buy,174.937,2023-06-09 17:00:00,175.435,329.80132450330495
548,GBPJPY,1,buy,175.543,2023-06-12 11:45:00,175.25650000000002,-189.73509933774142
549,GBPJPY,1,buy,174.866,2023-06-13 17:00:00,175.899,684.1059602648921
550,GBPJPY,1,buy,178.687,2023-06-15 17:00:00,178.621,-43.708609271524836
551,GBPJPY,1,buy,179.977,2023-06-16 17:00:00,181.223,825.1655629139135
552,GBPJPY,1,sell,181.072,2023-06-20 17:00:00,180.167,599.3377483443717
553,GBPJPY,1,buy,180.983,2023-06-21 11:30:00,180.65449999999998,-217.54966887418516
554,GBPJPY,1,buy,181.364,2023-06-22 14:00:00,180.9525,-272.51655629140265
555,GBPJPY,1,sell,181.449,2023-06-23 12:45:00,182.077,-415.89403973508996
556,GBPJPY,1,sell,182.223,2023-06-26 17:00:00,182.394,-113.24503311257767
557,GBPJPY,1,buy,182.722,2023-06-27 17:00:00,182.983,172.84768211920243
558,GBPJPY,1,buy,182.591,2023-06-29 10:30:00,182.3865,-135.43046357615623
559,GBPJPY,1,buy,182.565,2023-06-29 12:15:00,182.3865,-118.21192052979168
560,GBPJPY,1,sell,182.305,2023-06-30 10:15:00,182.7115,-269.20529801324113
561,GBPJPY,1,buy,182.962,2023-06-30 11:45:00,182.7115,-165.8940397350915
562,GBPJPY,1,sell,183.365,2023-07-04 13:15:00,183.511,-96.68874172184542
563,GBPJPY,1,buy,183.963,2023-07-05 10:45:00,183.6925,-179.13907284768106
564,GBPJPY,1,sell,183.35,2023-07-05 15:30:00,183.6925,-226.8211920529809
565,GBPJPY,1,sell,182.669,2023-07-06 12:30:00,183.23700000000002,-376.158940397359
566,GBPJPY,1,sell,183.142,2023-07-07 17:00:00,182.459,452.31788079469715
567,GBPJPY,1,sell,182.194,2023-07-10 17:00:00,181.246,627.81456953641
568,GBPJPY,1,sell,180.915,2023-07-11 12:30:00,181.4995,-387.0860927152449
569,GBPJPY,1,sell,180.648,2023-07-12 17:00:00,180.339,204.6357615894023
570,GBPJPY,1,buy,180.291,2023-07-13 09:45:00,179.8865,-267.8807947019765
571,GBPJPY,1,buy,180.309,2023-07-13 17:00:00,181.101,524.5033112582792
572,GBPJPY,1,buy,181.403,2023-07-14 17:00:00,182.08,448.344370860941
573,GBPJPY,1,sell,181.037,2023-07-17 10:30:00,181.4915,-300.993377483441
574,GBPJPY,1,sell,181.166,2023-07-18 13:45:00,181.428,-173.50993377483474
575,GBPJPY,1,buy,181.596,2023-07-19 09:15:00,181.201,-261.5894039735167
576,GBPJPY,1,sell,180.502,2023-07-19 17:00:00,180.261,159.6026490066317
577,GBPJPY,1,sell,180.247,2023-07-20 17:00:00,180.062,122.51655629139222
578,GBPJPY,1,buy,180.887,2023-07-21 17:00:00,181.878,656.2913907284671
579,GBPJPY,1,sell,181.652,2023-07-24 17:00:00,181.002,430.4635761589254
580,GBPJPY,1,buy,181.628,2023-07-25 14:45:00,181.382,-162.91390728475557
581,GBPJPY,1,sell,181.471,2023-07-26 17:00:00,181.385,56.953642384114396
582,GBPJPY,1,buy,181.795,2023-07-27 15:45:00,181.285,-337.7483443708549
583,GBPJPY,1,buy,182.624,2023-07-31 17:00:00,182.97,229.13907284768453
584,GBPJPY,1,sell,182.422,2023-08-02 17:00:00,182.012,271.52317880794476
585,GBPJPY,1,buy,182.729,2023-08-03 08:45:00,182.373,-235.76158940398872
586,GBPJPY,1,sell,182.052,2023-08-03 17:00:00,180.759,856.291390728481
587,GBPJPY,1,buy,182.825,2023-08-09 12:30:00,182.627,-131.1258278145557
588,GBPJPY,1,buy,183.199,2023-08-10 17:00:00,184.075,580.1324503311102
589,GBPJPY,1,buy,183.977,2023-08-11 17:00:00,183.895,-54.30463576158519
590,GBPJPY,1,buy,184.885,2023-08-15 17:00:00,184.959,49.00662251656442
591,GBPJPY,1,buy,185.093,2023-08-16 17:00:00,185.779,454.30463576159406
592,GBPJPY,1,buy,186.451,2023-08-17 10:15:00,186.2205,-152.64900662252077
593,GBPJPY,1,sell,185.269,2023-08-18 17:00:00,185.209,39.73509933774985
594,GBPJPY,1,sell,186.303,2023-08-22 17:00:00,185.834,310.59602649006234
595,GBPJPY,1,buy,185.782,2023-08-23 10:30:00,185.5865,-129.47019867550316
596,GBPJPY,1,sell,185.077,2023-08-23 17:00:00,183.516,1033.7748344370907
597,GBPJPY,1,buy,184.646,2023-08-24 09:45:00,184.277,-244.37086092715217
598,GBPJPY,1,buy,184.947,2023-08-29 09:45:00,184.7125,-155.29801324503117
599,GBPJPY,1,buy,184.707,2023-08-30 17:00:00,185.516,535.7615894039719
600,GBPJPY,1,sell,185.34,2023-08-31 17:00:00,185.247,61.58940397350285
601,GBPJPY,1,buy,184.301,2023-09-04 17:00:00,184.88,383.44370860927665
602,GBPJPY,1,buy,185.239,2023-09-05 09:15:00,184.94650000000001,-193.70860927151642
603,GBPJPY,1,sell,184.562,2023-09-05 13:15:00,184.94650000000001,-254.6357615894058
604,GBPJPY,1,sell,185.154,2023-09-06 10:30:00,185.4355,-186.42384105959874
605,GBPJPY,1,sell,185.016,2023-09-06 17:00:00,184.451,374.1721854304621
606,GBPJPY,1,sell,184.156,2023-09-07 17:00:00,183.585,378.14569536423704
607,GBPJPY,1,buy,184.146,2023-09-08 17:00:00,184.263,77.48344370862162
608,GBPJPY,1,sell,182.737,2023-09-11 11:45:00,183.3465,-403.6423841059583
609,GBPJPY,1,buy,183.757,2023-09-12 10:15:00,183.4355,-212.91390728477785
610,GBPJPY,1,sell,183.048,2023-09-12 15:15:00,183.4355,-256.62251655628387
611,GBPJPY,1,sell,183.518,2023-09-13 14:45:00,183.9225,-267.88079470199534
612,GBPJPY,1,buy,183.339,2023-09-15 17:00:00,183.31,-19.205298013242622
613,GBPJPY,1,sell,182.766,2023-09-18 12:45:00,183.078,-206.62251655629922
614,GBPJPY,1,buy,182.981,2023-09-19 11:00:00,182.84199999999998,-92.05298013245695
615,GBPJPY,1,buy,183.27,2023-09-20 09:00:00,183.1295,-93.04635761589599
616,GBPJPY,1,sell,182.808,2023-09-20 10:45:00,183.1295,-212.91390728477785
617,GBPJPY,1,sell,182.345,2023-09-21 17:00:00,181.324,676.1589403973421
618,GBPJPY,1,buy,182.194,2023-09-22 11:30:00,181.627,-375.4966887417078
619,GBPJPY,1,sell,181.439,2023-09-26 17:00:00,181.441,-1.3245033112646025
620,GBPJPY,1,sell,181.142,2023-09-28 10:30:00,181.3905,-164.56953642384573
621,GBPJPY,1,buy,181.726,2023-09-28 17:00:00,182.028,199.99999999999503
622,GBPJPY,1,sell,181.968,2023-09-29 11:15:00,182.32549999999998,-236.75496688740893
623,GBPJPY,1,buy,182.665,2023-10-02 12:00:00,182.365,-198.67549668873042
624,GBPJPY,1,sell,180.615,2023-10-03 10:45:00,180.992,-249.66887417217296
625,GBPJPY,1,sell,179.816,2023-10-04 11:00:00,180.0515,-155.96026490066345
626,GBPJPY,1,buy,180.371,2023-10-04 17:00:00,180.954,386.092715231787
627,GBPJPY,1,buy,181.249,2023-10-06 15:45:00,180.99149999999997,-170.52980132451762
